,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaultPayment
21270,1,1,1,52,0,0,0,0,0,0,82390,40805,4000,4015,4012,3000,2164,2000,0
21271,1,1,1,50,0,0,0,0,0,0,350340,258707,12884,13000,7029,7100,7500,7399,0
21272,1,2,1,54,0,0,0,0,0,0,18398,14483,2000,1500,2900,1500,1000,0,0
21273,1,3,1,50,2,2,2,2,2,2,41087,45634,2000,2000,1800,1800,1800,1700,1
21274,1,3,2,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1
21275,1,3,1,53,0,0,2,2,2,2,88702,108381,14357,5500,4000,4100,4100,4200,1
21276,1,2,1,60,0,0,0,0,0,0,46344,27025,1389,1722,1432,947,981,985,0
21277,1,2,1,50,0,0,0,0,0,2,5519,9715,1200,1200,1300,1600,0,600,0
21278,1,2,2,51,0,0,0,0,0,0,29628,24584,1460,1560,2000,3077,804,761,0
21279,1,3,1,61,0,0,0,0,0,0,281967,204637,10492,12447,8973,6761,6983,5980,0
21280,1,2,1,61,0,0,0,0,0,0,81647,27596,5500,10000,7003,4700,3600,3500,1
21281,1,2,1,50,0,0,0,0,0,0,110406,49772,4600,3348,2444,3869,1808,1751,0
21282,1,3,2,54,0,0,0,0,0,0,142032,26964,5883,2835,5982,33329,1964,11849,0
21283,1,1,2,48,0,0,0,-1,0,0,56672,26644,2500,1066,50045,992,1000,1000,0
21284,1,3,1,51,0,0,0,0,2,2,38302,46821,1634,2038,4685,0,3982,0,0
21285,1,3,1,52,2,0,0,0,0,0,16290,19988,1289,2000,1300,658,680,1000,0
21286,1,3,1,57,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,0
21287,1,2,1,50,0,0,0,0,0,0,83134,192627,3969,4131,7261,103801,6007,6008,0
21288,1,3,1,52,0,0,0,0,0,0,57470,28499,2200,2500,31000,981,1035,1059,1
21289,1,3,2,59,2,2,2,2,0,0,7451,8075,2000,1500,1000,1000,1000,1000,0
21290,1,1,1,51,0,-1,-1,-1,0,-1,4704,2919,9723,13298,27570,0,2919,96117,0
21291,1,2,1,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1
21292,1,2,1,52,1,2,0,0,2,0,31511,34481,0,1600,3100,0,1500,1500,1
21293,1,1,1,50,-1,-1,-2,-1,-1,-2,1858,0,0,0,3000,0,0,1033,0
21294,1,2,1,50,-2,-2,-2,-2,-2,-2,5622,16441,4573,4396,8055,3417,16557,41,0
21295,1,2,1,50,0,0,0,0,0,-1,3664,6195,1300,3000,2509,0,6195,0,0
21296,1,2,1,49,0,0,0,0,0,0,94916,105057,3500,3600,3666,3683,3815,3900,0
21297,1,1,1,63,-1,-1,2,-1,-1,-1,264,264,528,0,264,264,264,264,0
21298,1,2,2,56,0,0,0,-1,-1,0,37624,390,8000,26390,390,430,350,3581,0
21299,1,2,1,53,0,0,0,0,0,-1,278127,2000,1700,1500,1400,2000,2000,2900,1
21300,1,2,1,50,0,0,0,0,0,-1,18865,7688,1500,2580,1279,654,7688,0,0
21301,1,2,1,51,2,-1,2,-1,0,0,1041,-178,1000,0,992,0,0,0,1
21302,1,2,1,51,0,0,0,0,0,0,46094,19840,1831,2343,1611,200,0,0,0
21303,1,1,1,51,0,0,0,0,0,0,346225,355869,14562,13806,12303,15005,13729,7700,1
21304,1,1,1,50,-2,-2,-2,-2,-2,-2,390,0,7516,553,1080,1780,0,0,0
21305,1,3,1,60,1,2,0,0,0,0,17495,19284,0,1287,2000,648,1000,1000,0
21306,1,2,1,51,0,0,0,0,0,0,45012,50542,2000,2000,2000,2000,2000,3000,0
21307,1,2,2,52,0,0,0,0,0,0,19626,18990,1311,3005,2000,2000,5000,0,1
21308,1,4,2,55,0,0,0,2,0,0,69257,380,2400,1833,1100,2300,0,400,1
21309,1,1,1,60,0,0,0,0,0,0,69956,47093,2500,3300,3700,2100,2000,2300,0
21310,1,3,1,52,1,2,2,-1,0,0,3997,2497,0,0,1919,2000,1100,201,1
21311,1,3,1,61,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,1
21312,1,3,1,57,-1,-1,-2,-2,-1,-1,759,596,209,0,0,1000,596,1436,1
21313,1,3,1,50,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,2109,0
21314,1,3,3,52,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1
21315,1,3,1,47,-1,-1,-2,-2,-2,-2,1772,-55,0,0,0,0,0,0,0
21316,1,3,2,60,0,0,0,0,0,0,46362,27549,1800,2000,1500,1000,1200,1100,0
21317,1,1,1,55,3,3,3,3,2,2,97719,101430,4500,0,3700,3700,3500,3000,1
21318,1,1,2,55,-1,0,0,0,0,-2,284334,20843,6486,38507,20000,2000,1000,345,0
21319,1,2,1,47,1,2,0,0,0,0,99823,95062,0,3579,3472,3287,3590,10179,0
21320,1,2,1,50,0,0,0,0,0,0,280809,124040,10000,8500,7093,4500,4100,4100,0
21321,1,1,1,50,2,2,2,2,2,2,245193,269733,11000,11000,10000,9500,10000,1300,1
21322,1,1,1,50,-2,-2,-2,-2,-2,-2,18831,51736,1809,2588,2310,50720,51736,0,0
21323,1,1,1,50,1,-2,-1,-1,-1,-1,0,900,0,191,2160,0,900,2000,0
21324,1,1,2,50,-1,-1,-1,-1,-1,2,829,2989,18400,3500,3025,3600,0,1600,0
21325,1,1,2,50,1,-1,0,-1,-1,-1,-6676,2551,16374,2392,500,1210,2551,0,1
21326,1,3,2,52,0,0,0,0,-2,-2,50717,0,1357,1000,0,0,0,0,1
21327,1,1,1,52,0,0,0,0,0,0,293481,125974,10104,7216,10050,6313,4075,4033,0
21328,1,3,1,51,0,0,0,0,0,0,14962,0,2890,2458,1000,210,0,0,0
21329,1,2,1,64,-1,-1,-1,-1,0,-1,1922,685,1788,9,3897,0,685,0,0
21330,1,2,1,52,1,2,2,2,0,0,50757,30243,0,5607,16,1167,1051,1165,1
21331,1,2,1,52,-1,2,-1,-1,0,0,6954,370,12,1034,727,0,13,1330,0
21332,1,1,1,59,-2,-2,-2,-2,-2,-2,5066,10916,2616,4097,3371,8923,13919,8227,0
21333,1,1,1,53,-2,-2,-2,-2,-2,-2,13331,1479,13941,16392,470,27916,1994,12670,0
21334,1,2,1,54,-1,-1,-1,2,-1,-1,1413,986,1710,7064,430,990,990,990,0
21335,1,2,1,53,0,0,0,0,0,0,70820,19905,1998,2374,1130,523,537,633,0
21336,1,4,1,66,0,0,0,0,0,0,143994,57360,4767,2573,2604,1997,2228,2094,0
21337,1,3,1,55,0,0,0,0,0,0,208273,183699,10012,10000,10000,10000,10000,10000,0
21338,1,3,2,53,0,0,0,0,0,0,19165,0,3000,3000,5000,6000,0,0,1
21339,1,3,1,53,-2,-2,-2,-2,-2,-2,-3,1205,0,0,583,992,1205,96,0
21340,1,3,3,57,0,0,2,0,0,0,19071,20364,2000,1200,1300,1000,1000,1000,0
21341,1,1,1,55,0,0,0,0,0,0,59881,66204,2185,2263,2310,2282,2363,2380,0
21342,1,2,1,57,2,2,2,2,2,2,14496,17166,1600,1300,0,1100,1000,1000,1
21343,1,2,1,53,1,2,2,-1,-1,-1,5397,0,1000,99,13401,5490,0,0,0
21344,1,3,2,56,0,0,0,0,0,0,33928,33953,2000,2000,2000,2000,2000,3000,0
21345,1,1,1,57,0,0,0,0,0,0,262719,276224,11500,18000,11000,11500,14000,12000,0
21346,1,1,1,64,0,0,0,0,0,0,427038,338732,20000,18000,18003,15000,13000,17000,0
21347,1,2,1,54,-1,-1,-1,-2,-2,-1,186,275,116,0,0,0,275,0,0
21348,1,1,1,67,1,-1,-1,2,2,2,275,2,10400,10002,0,0,0,0,0
21349,1,1,1,58,-2,-2,-2,-1,-1,-2,9211,14743,9012,3286,9097,13683,14774,14512,0
21350,1,2,1,59,0,0,0,0,0,0,197792,218266,7200,8000,10010,7500,7266,6218,0
21351,1,3,1,60,0,0,0,2,2,2,135775,142190,4916,8011,10800,5411,0,4959,0
21352,1,3,1,55,0,0,0,0,0,0,21372,40460,5000,5000,5000,5000,5000,5000,0
21353,1,1,2,54,0,0,0,0,0,0,48092,20112,2500,2500,3000,2000,2000,2500,0
21354,1,3,1,57,1,2,2,-2,-2,-1,1472,780,0,0,0,0,3000,0,1
21355,1,3,1,56,0,0,0,0,0,0,49897,16432,1822,2401,2581,1238,1816,3746,0
21356,1,2,2,55,0,0,0,0,0,0,31081,25070,1474,1352,3722,2500,3292,663,0
21357,1,3,1,53,0,0,0,0,0,0,48684,9464,1974,2442,1669,330,1342,330,0
21358,1,2,1,55,0,0,0,0,0,0,155389,81089,6911,6500,4270,2518,2994,0,0
21359,1,1,3,57,0,0,0,0,0,0,70051,65942,3567,2667,2321,2391,2316,2466,0
21360,1,1,2,59,1,-2,-2,-2,-1,-1,0,0,0,0,0,1715,0,0,0
21361,1,2,1,70,0,0,0,0,0,0,12216,17685,1724,2000,1300,1000,1000,792,0
21362,1,2,2,56,5,4,3,2,2,-2,19977,19000,0,0,0,1500,1000,1000,0
21363,1,1,1,70,0,0,0,0,0,0,106813,45554,4000,3371,2089,3008,1300,1500,0
21364,1,2,1,54,-1,0,0,0,0,0,20706,24415,1351,1378,1389,855,885,1132,0
21365,1,2,2,54,0,0,0,0,0,0,37720,11710,1200,1200,1600,1500,1700,1000,0
21366,1,2,2,56,0,0,0,0,0,0,89560,95819,3460,4000,3501,2690,3000,2603,0
21367,1,3,1,56,0,0,0,0,0,0,274210,62702,9441,7821,7361,2227,2046,1892,0
21368,1,2,1,53,2,0,0,2,0,0,17946,19850,1306,3264,0,846,856,804,0
21369,1,2,1,56,0,0,0,0,0,0,48895,17376,1775,2070,1232,625,585,560,0
21370,1,2,1,55,-1,-1,-1,-1,-1,0,6854,9510,560,10600,0,9510,0,4600,1
21371,1,2,1,55,-1,2,2,-1,-1,2,780,540,390,0,390,1080,0,390,0
21372,1,3,2,57,-1,-1,-2,-1,-1,-1,170,930,0,0,19990,390,930,0,0
21373,1,2,1,54,0,0,0,0,0,0,108075,81378,5014,4500,4000,4052,3007,4013,0
21374,1,2,1,58,-1,-1,-1,2,2,-2,382,-962,0,1908,764,0,0,0,0
21375,1,3,1,54,0,0,0,0,0,0,447670,480598,20011,19500,19019,18003,20000,22000,0
21376,1,2,1,55,3,2,2,2,0,0,13139,15047,0,3100,0,700,600,2000,1
21377,1,1,1,54,-1,-1,-1,-1,-1,-1,22413,51110,890,1649,2121,0,51110,1053,0
21378,1,2,1,59,-2,-2,-2,-2,-2,-2,-3182,1349,0,5359,555,1096,1349,2358,0
21379,1,1,1,54,-1,-1,-1,-1,0,0,1261,0,1261,390,780,0,0,780,0
21380,1,2,1,54,2,2,2,2,2,2,48556,22909,1804,2045,1314,1268,0,2436,1
21381,1,2,2,64,0,0,0,0,0,0,568532,476846,22000,23000,21300,20000,17500,17000,0
21382,1,2,1,53,-1,0,0,0,-1,-1,4975,1887,1027,1000,1000,1497,1887,2277,0
21383,1,1,1,53,-1,-1,-1,-1,-1,-1,17530,11990,3885,3128,9008,1323,12008,214,0
21384,1,1,1,68,0,0,0,0,0,0,8207,30034,3000,5000,5000,5000,5000,5000,0
21385,1,1,1,53,0,-1,0,0,0,2,9527,31743,42908,2400,1900,2600,0,2700,0
21386,1,1,1,57,0,0,0,0,0,2,87313,20650,2729,3692,2846,7540,0,0,0
21387,1,1,1,54,1,2,0,0,0,0,60500,40700,0,2500,2500,3000,4500,3000,0
21388,1,1,1,58,-1,-1,-1,-2,-1,0,13620,1921,5823,0,0,3833,9,0,0
21389,1,1,1,69,0,-1,-1,-1,-1,0,3658,32731,1962,6591,1026,50000,0,3000,0
21390,1,3,1,67,2,2,2,2,0,0,186797,187875,9000,9000,0,7033,7348,10000,0
21391,1,2,1,65,-1,-1,-1,-1,-1,-1,1269,3635,3789,5860,2282,8042,3640,4850,0
21392,1,1,1,54,1,2,2,2,2,2,23959,27563,0,2400,2201,1100,1000,0,1
21393,1,1,1,58,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1
21394,1,1,1,58,0,0,0,0,0,0,55262,18503,2000,1703,1406,721,645,658,0
21395,1,1,1,55,-2,-2,-2,-1,-1,-1,14202,2402,0,0,11940,17693,2402,0,0
21396,1,2,1,53,1,-1,-1,-1,-1,-1,-11,1538,11360,13469,9327,1368,1538,15605,0
21397,1,3,1,53,0,0,0,0,0,0,271508,284010,11000,11800,11500,10000,11000,9000,0
21398,1,1,1,54,1,-1,-1,-1,-1,0,-281,993,3011,7545,502,2205,5,1799,1
21399,1,2,1,56,0,0,0,0,0,0,93983,44724,3371,2636,1883,1584,1604,2008,0
21400,2,1,2,27,-1,-1,2,-1,-1,0,375,375,750,0,375,750,0,420,0
21401,2,2,3,59,2,2,2,2,2,2,82172,86370,0,7898,3300,3300,0,3149,1
21402,2,3,2,26,0,0,0,-2,-2,-1,6450,239,4500,0,0,0,239,3363,1
21403,2,2,1,37,0,0,2,0,0,0,67374,67046,6044,0,2975,2505,2590,2610,0
21404,2,2,2,35,0,0,0,0,-2,-2,29728,0,1779,3345,0,0,0,0,0
21405,2,2,1,32,0,0,0,0,0,0,13070,17394,2000,2000,1278,760,631,786,0
21406,2,2,2,28,0,0,0,0,0,0,35208,43052,2000,2000,3000,2000,2000,2000,1
21407,2,3,1,30,-1,-1,-1,-1,0,0,1483,780,1378,2781,3067,35,780,3308,0
21408,2,3,1,34,0,0,0,0,0,0,53748,29545,1778,2000,1748,1500,2600,1000,0
21409,2,1,2,26,-1,-1,-1,-1,-1,-1,959,531,0,849,1120,327,531,188,0
21410,2,2,2,24,1,2,2,2,2,0,16704,23307,2000,1500,1000,0,5000,2000,0
21411,2,3,1,49,0,0,0,0,0,0,60335,51346,6751,6803,1821,1800,1866,1896,0
21412,2,4,2,26,0,0,0,0,0,0,42086,160881,90402,100028,20000,26000,7000,6654,0
21413,2,2,1,34,0,0,0,0,0,0,65883,70843,3000,3038,3057,3000,3000,3500,0
21414,2,1,2,30,-1,-1,-1,-1,-1,-1,8939,7653,316,541,4188,3473,7653,2280,0
21415,2,3,1,35,-1,-1,-1,-1,-1,-2,390,0,390,0,780,0,0,0,0
21416,2,1,2,27,-1,0,0,0,2,0,4676,8800,1500,1500,2989,0,500,500,0
21417,2,2,1,26,0,0,0,0,0,0,128720,48875,6450,7000,5000,2000,2000,2000,0
21418,2,2,1,27,1,2,2,2,2,2,25547,29506,0,3300,0,2400,1200,1300,1
21419,2,3,1,56,0,0,0,0,0,0,59524,47850,2670,2690,3041,3790,2000,2000,0
21420,2,2,2,27,2,0,0,0,2,2,16557,23027,2000,3000,3000,1500,0,1000,1
21421,2,1,2,28,0,0,0,0,0,0,125679,64030,4315,6000,4000,3000,2500,3000,0
21422,2,1,2,47,-2,-2,-2,-2,-2,-2,6573,11453,8195,11755,10617,15189,11495,18506,0
21423,2,2,2,35,0,0,0,-1,0,0,42174,18668,3090,10709,22154,1000,2000,700,0
21424,2,2,2,29,0,0,0,0,-1,0,10450,20835,1011,11000,1220,21528,780,17,0
21425,2,2,2,29,-2,-2,-2,-2,-2,-2,0,193,0,4690,0,150,193,3403,1
21426,2,2,2,24,0,0,0,0,0,0,128499,127992,5100,4500,4400,4500,4700,6400,0
21427,2,1,2,24,2,0,0,0,0,2,85123,42543,2000,2000,5000,5000,0,2000,1
21428,2,2,2,35,0,0,0,2,0,0,24306,30208,2000,4000,0,1200,2000,1300,0
21429,2,1,2,25,1,-1,-1,-1,-1,0,-46,6566,9458,1260,0,1121,6000,3000,0
21430,2,1,2,26,-1,-1,-1,-1,-1,-1,5323,380,1726,2235,2605,0,380,1488,0
21431,2,1,2,29,1,-1,-1,-1,-1,-1,0,0,416,832,28940,832,0,416,0
21432,2,1,2,28,0,-1,-1,-1,-1,-1,12018,2028,39270,603,2288,1380,2028,390,0
21433,2,4,2,27,0,0,0,0,0,0,106852,117556,4000,4030,4600,4200,5000,5000,0
21434,2,3,1,23,0,0,0,0,0,0,5373,3782,2000,1132,3000,1000,3782,3000,0
21435,2,3,2,27,1,2,0,0,0,0,94699,38531,0,4183,1600,1280,1310,1432,1
21436,2,1,2,24,0,0,0,0,0,0,4848,1300,3000,1108,1000,91,26,0,0
21437,2,2,2,25,0,0,0,0,0,0,354626,333404,14000,14000,12000,12000,12000,12000,1
21438,2,2,2,30,0,0,0,0,0,0,106911,51260,4000,4500,5000,2000,1700,2300,0
21439,2,2,1,26,0,0,0,0,0,0,358897,228470,14245,14061,11028,8813,7900,8100,1
21440,2,1,2,29,-1,0,-1,0,0,0,3462,8922,4000,12841,1000,1000,178,4000,0
21441,2,3,1,51,0,0,0,2,2,2,26496,35292,2800,6000,1200,1300,1200,0,0
21442,2,2,1,25,0,0,0,0,0,0,83005,81265,3900,3300,3906,3000,3100,3120,0
21443,2,1,2,27,0,0,0,0,0,0,14671,42921,2000,3000,2000,2000,25921,1400,0
21444,2,1,2,28,0,0,0,0,0,0,65024,31973,2500,2900,2000,2000,2000,2000,0
21445,2,2,2,26,0,0,0,0,0,0,291861,107792,9596,7700,4402,3300,3100,4000,0
21446,2,1,2,24,1,-1,-1,-1,-2,-1,0,1500,1516,500,0,0,1500,0,0
21447,2,1,2,28,1,-1,3,2,2,-2,0,0,344,0,0,0,0,250,0
21448,2,1,2,30,-1,-1,-1,0,0,0,777,117870,612,87426,130007,3018,15000,51663,0
21449,2,1,2,27,2,2,2,2,2,2,43616,48347,2000,2200,1800,2000,1800,2000,1
21450,2,2,2,24,0,0,0,0,0,0,39604,0,1378,1533,1000,255,0,0,0
21451,2,2,2,30,-1,-1,-1,-1,-1,-1,140,1538,3230,3011,1964,1883,1538,1911,0
21452,2,3,1,22,2,0,0,0,0,0,16358,16944,1282,1625,1209,1000,570,411,0
21453,2,1,2,27,-2,-2,-2,-2,-2,-2,1000,14761,152,1868,2587,8441,14761,3418,0
21454,2,3,1,29,0,0,0,0,0,0,15008,27038,3000,2000,3000,3000,3000,1000,0
21455,2,2,2,29,1,2,0,0,0,2,77494,37376,0,3100,5000,11000,1000,1000,0
21456,2,1,2,28,0,0,0,0,0,0,176925,198147,7000,10000,10000,10000,7300,8000,1
21457,2,2,2,24,0,0,0,0,-1,0,8031,6666,2009,2626,3000,23320,1000,1000,1
21458,2,2,2,29,2,0,0,0,0,0,120844,129155,4500,5000,5000,5000,4700,5000,1
21459,2,3,1,27,-1,-1,-1,-1,0,0,7098,30824,4885,906,46789,10,30824,6269,0
21460,2,2,2,29,0,0,0,0,0,-1,135195,1983,3500,2500,2150,1000,2000,119943,0
21461,2,1,2,25,0,0,0,0,0,0,27990,14930,1394,1790,1229,519,687,557,0
21462,2,2,2,29,2,2,2,2,2,0,18872,22814,3500,0,2500,0,900,1000,1
21463,2,2,1,29,2,0,0,0,0,0,112676,124885,4500,4630,4857,4251,4485,4493,1
21464,2,1,2,29,2,0,0,-1,-1,-1,19006,390,6005,1525,2590,390,390,390,1
21465,2,1,2,26,0,0,0,0,0,0,187336,208778,10000,10065,10000,20000,10000,20000,0
21466,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1
21467,2,1,2,26,0,0,0,0,0,0,166511,110839,6722,6500,6020,4056,4000,4500,0
21468,2,1,2,27,0,0,0,0,0,0,375023,225079,13313,13705,15454,144206,9000,10000,0
21469,2,2,1,28,-2,-2,-2,-2,-2,-2,435,-5,0,0,295,5,0,0,0
21470,2,2,2,26,1,2,2,2,2,-2,49119,19774,0,3213,1331,1000,1000,1100,1
21471,2,1,2,28,0,0,0,0,0,0,49550,32411,3006,10017,2018,1022,2322,23023,0
21472,2,2,2,34,0,0,0,0,0,0,367463,-39046,10584,30232,3018,1335,30000,10000,0
21473,2,1,2,29,-1,-1,-2,-1,-1,-1,2463,652,0,0,536,326,652,0,0
21474,2,2,1,28,0,-1,-1,-1,-1,-1,8432,5700,928,3602,5495,10109,5700,3502,0
21475,2,2,1,28,0,0,0,-1,-1,-1,25537,3316,1335,10000,3316,3316,3316,3316,0
21476,2,3,1,28,0,0,0,0,0,-2,3558,0,2000,1000,2234,0,0,0,0
21477,2,2,1,27,0,0,0,0,0,0,48292,27509,2300,1900,1500,1194,1000,1000,0
21478,2,1,2,27,-1,-1,-1,0,-1,-1,5888,8456,4813,6597,5000,4431,8500,8032,0
21479,2,1,2,33,0,0,-1,-1,0,0,14118,2267,3922,8621,970,1000,1917,454,0
21480,2,2,1,24,-1,4,4,3,4,3,19915,19470,600,0,2000,0,0,0,1
21481,2,1,2,29,-1,-1,-1,-1,-1,-1,3807,30979,3168,372,20231,916,30979,1984,0
21482,2,2,2,35,0,0,0,0,-1,0,48108,6483,3000,5015,5007,20205,3000,1181,0
21483,2,1,2,30,-1,-1,-1,-1,-1,-1,596,785,645,2550,349,1148,785,175,0
21484,2,2,2,23,-1,0,0,0,0,0,48570,62794,1773,2246,2000,3000,1725,6120,0
21485,2,2,1,24,2,2,0,0,0,0,19891,18914,0,1500,1600,1646,678,1000,1
21486,2,1,2,27,0,0,2,0,0,0,46588,55898,4000,0,3000,3000,4000,2043,0
21487,2,1,2,29,-1,-1,-1,-1,-1,-1,1639,5400,592,3791,2340,5920,5400,0,0
21488,2,1,2,28,0,0,0,0,0,0,37325,45165,2000,2000,2000,2000,4000,0,0
21489,2,1,2,30,-1,-1,-1,-1,-1,-1,1432,746,1094,665,582,472,746,633,0
21490,2,2,2,29,-1,0,0,0,0,0,3334,8702,1500,3000,3000,1000,2000,2000,0
21491,2,2,2,28,0,0,0,0,0,0,182416,7112,5000,3850,3248,13736,14256,220371,0
21492,2,2,2,28,-2,-2,-1,2,-1,-1,968,3046,710,1913,0,3456,3054,1224,0
21493,2,2,1,29,-1,-1,-1,0,0,0,390,34150,0,49140,1596,5000,2000,1800,1
21494,2,2,2,27,0,0,0,0,0,0,57697,41796,2200,5000,2000,1500,2000,1600,1
21495,2,2,2,25,-1,-1,-2,-2,-1,0,3887,4710,0,0,0,2454,3000,0,0
21496,2,1,1,34,0,0,0,0,0,0,30376,108964,15000,30007,30000,50000,5000,5000,0
21497,2,2,1,25,1,3,2,2,0,0,52207,29644,0,2536,13,1199,1058,1073,0
21498,2,2,1,30,-2,-2,-2,-2,-2,-2,0,1122,0,0,0,0,1122,0,0
21499,2,1,2,28,0,0,0,0,-1,0,21333,8628,4560,2500,9456,10063,0,0,0
21500,2,2,2,39,0,0,2,2,2,0,30633,49619,7000,0,7847,1026,7000,7968,1
21501,2,1,2,29,1,-2,-2,-2,-2,-1,0,429,0,0,0,0,429,250,0
21502,2,1,2,26,0,0,0,0,0,0,103705,74366,3500,3500,3000,3700,12488,100,0
21503,2,2,2,24,0,0,0,0,0,0,65744,72736,2398,2485,2532,2549,2643,3000,0
21504,2,1,2,29,0,0,0,0,0,2,19833,28532,2000,2000,2000,5394,0,5000,0
21505,2,1,2,27,-2,-2,-2,-2,-2,-2,2978,10316,7000,1951,67101,5142,10316,5720,0
21506,2,2,1,38,0,0,0,0,0,-1,8868,34574,10006,10018,7011,6000,37000,10000,0
21507,2,2,2,22,3,4,3,2,0,0,22353,19956,0,0,0,458,463,235,1
21508,2,2,2,22,2,0,0,0,0,0,30324,19136,1900,1600,2000,2000,614,924,1
21509,2,2,1,23,6,5,4,4,3,2,40439,28677,0,1011,0,0,0,2405,1
21510,2,1,2,23,0,0,0,-1,0,0,10210,25104,6000,250,25000,2000,1000,1100,0
21511,2,2,2,23,2,-1,-1,-1,0,0,729,220,483,859,755,0,0,0,1
21512,2,2,2,24,-1,0,0,0,0,0,90929,107453,3550,3200,2500,1600,80000,4000,0
21513,2,2,2,25,2,2,0,0,0,0,28518,16123,0,2027,2000,1000,2000,2000,0
21514,2,2,2,25,0,0,0,0,0,0,215036,169250,7800,8200,7039,6528,6100,6200,0
21515,2,2,2,26,1,-2,-1,0,0,0,0,0,0,1568,1000,302,0,192,0
21516,2,2,2,26,2,2,2,2,2,2,55892,55447,2300,0,5000,2511,6,3000,0
21517,2,3,1,48,-1,-1,-1,2,-1,0,1102,316,0,22146,0,632,0,7816,0
21518,2,1,2,30,0,0,2,0,0,0,92909,93474,6000,4000,4507,2983,6000,4800,0
21519,2,2,1,33,0,0,0,0,0,0,52901,7431,2011,1683,3160,3000,3000,5060,0
21520,2,2,2,28,0,0,0,0,0,0,40236,13620,2200,1854,2700,0,0,0,0
21521,2,2,2,22,0,0,0,0,0,0,51417,22914,2054,1981,1344,810,828,824,0
21522,2,1,2,22,1,2,0,0,0,0,4112,1500,0,4019,2500,0,30,0,0
21523,2,2,2,22,-1,3,2,2,0,0,18021,18923,0,600,1000,1000,1000,700,1
21524,2,3,2,23,2,-1,0,0,0,0,1330,11735,5719,10000,5000,2000,2000,2000,1
21525,2,1,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0
21526,2,1,2,26,0,0,0,0,0,0,134780,151604,6000,6000,6000,6000,6000,6200,0
21527,2,1,1,35,0,0,0,0,0,0,23693,72981,4257,4338,8399,1260,34721,5202,0
21528,2,2,1,23,0,0,0,0,0,0,6584,679,2500,1193,1000,0,400,842,0
21529,2,2,2,22,0,0,0,0,0,0,77408,21952,2677,3341,1850,1499,933,32000,0
21530,2,2,2,22,3,2,2,2,2,2,61558,30761,10,3616,301,2501,1300,0,1
21531,2,2,2,23,0,0,0,0,0,0,50614,19771,2500,1700,2151,687,2000,669,0
21532,2,2,2,23,1,2,3,3,2,0,5699,7990,2000,1000,0,0,500,900,1
21533,2,3,2,23,2,2,2,0,0,2,27588,29887,3540,73,1418,4499,1200,0,1
21534,2,2,2,23,0,0,0,2,2,-2,26001,0,1282,2613,0,0,0,0,0
21535,2,1,2,22,2,2,-2,-2,-2,-2,4536,0,0,0,0,0,0,0,1
21536,2,2,2,22,-1,2,2,2,2,2,11222,10796,1000,2000,1670,551,0,500,1
21537,2,2,2,22,0,0,0,0,2,0,11970,12151,3000,2500,2050,0,2000,3000,0
21538,2,2,2,22,0,0,0,0,0,0,68969,28140,3200,3600,3075,1204,1200,1046,0
21539,2,1,2,22,-1,2,2,2,0,0,12831,15102,0,3077,0,524,696,300,1
21540,2,2,2,22,0,0,0,0,0,0,19502,9082,3000,3000,4000,5000,5000,5000,0
21541,2,2,2,24,0,0,0,0,0,-2,24835,0,1485,1138,1000,0,0,0,0
21542,2,2,2,24,0,0,0,0,0,0,17220,7925,1400,1600,1088,245,636,0,0
21543,2,1,2,24,0,0,0,2,2,-1,3621,18300,1130,2227,200,0,18300,0,0
21544,2,2,2,23,-1,-1,-1,0,0,0,9438,-873,1985,9436,1000,1500,0,11571,0
21545,2,3,2,23,0,0,0,-1,0,0,14816,29585,1000,695,73820,1042,1054,1024,0
21546,2,2,2,21,0,0,0,0,0,0,19039,17755,1286,1416,1467,631,730,0,0
21547,2,2,2,22,1,-1,2,-1,0,0,0,0,6594,0,780,0,0,11000,0
21548,2,2,2,22,2,2,2,2,2,2,24874,29071,2000,1000,2201,0,2500,1001,0
21549,2,3,2,22,-2,-2,-2,-2,-2,-2,2498,5000,0,1699,0,0,5000,0,0
21550,2,2,2,24,-1,-1,-1,2,0,0,396,18120,1301,11151,0,600,8120,1500,0
21551,2,2,2,22,2,0,0,0,0,0,46403,26830,1544,1759,1500,940,972,976,1
21552,2,2,2,23,-1,-1,-1,-1,-1,-1,900,1670,3147,4893,390,390,1670,1890,0
21553,2,1,2,22,0,0,0,0,0,0,19458,3274,1552,1381,1000,215,65,0,0
21554,2,2,2,22,0,0,0,0,0,0,19759,27521,3000,3500,3000,2500,2000,3000,0
